"","acad_year","county_code","district_code","school_code","county_name","district_name","school_name","reporting_category","lat","long","avg_days_absent","avg_days_absent_absolute","eligible_cumulative_enrollment","count_students_any_absence","total_days_absent","excused_absence_cnt","unexcused_absence_cnt","avg_max_temp","num_hot_day_35","num_hot_day_95","num_hot_day_35_95","num_hot_day_both"
"232","2021-22",1,61259,6057061,"Alameda","Oakland Unified","Edna Brewer Middle","TA",37.803854,-122.22954,"14.9",14.8831003811944,"787","785","11713.0","4281.0","7300.0",18.8413423030866,0,10,10,0
"233","2021-22",1,61259,112789,"Alameda","Oakland Unified","Elmhurst United Middle","TA",37.746372,-122.16609,"26.3",26.2413350449294,"779","777","20442.0","9829.0","10446.0",18.8413423030866,0,10,10,0
"234","2021-22",1,61259,6001812,"Alameda","Oakland Unified","Emerson Elementary","TA",37.834628,-122.2573,"17.1",17.1396011396011,"351","351","6016.0","3734.0","2272.0",18.8413423030866,0,10,10,0
"235","2021-22",1,61259,102988,"Alameda","Oakland Unified","EnCompass Academy Elementary","TA",37.752862,-122.18605,"21.7",21.6820809248555,"346","345","7502.0","3783.0","2715.0",18.8413423030866,0,10,10,0
"236","2021-22",1,61259,6002190,"Alameda","Oakland Unified","Esperanza Elementary","TA",37.737501,-122.17355,"21.8",21.7531486146096,"397","397","8636.0","5298.0","3198.0",18.8413423030866,0,10,10,0
"237","2021-22",1,61259,132514,"Alameda","Oakland Unified","Francophone Charter School of Oakland","TA",37.751364,-122.15729,"15.3",14.9938271604938,"324","317","4858.0","4853.0","5.0",18.8413423030866,0,10,10,0
"238","2021-22",1,61259,6001820,"Alameda","Oakland Unified","Franklin Elementary","TA",37.793794,-122.24829,"20.5",20.5056179775281,"534","533","10950.0","6792.0","4006.0",18.8413423030866,0,10,10,0
"239","2021-22",1,61259,112813,"Alameda","Oakland Unified","Fred T. Korematsu Discovery Academy","TA",37.737501,-122.17355,"27.7",27.6885964912281,"228","228","6313.0","3716.0","2597.0",18.8413423030866,0,10,10,0
"240","2021-22",1,61259,125716,"Alameda","Oakland Unified","Fremont High","TA",37.7744,-122.20972,"28.4",28.4186691312384,"1082","1081","30749.0","13359.0","17171.0",18.8413423030866,0,10,10,0
"241","2021-22",1,61259,6057020,"Alameda","Oakland Unified","Frick United Academy of Language","TA",37.771513,-122.18349,"30.4",30.3286516853933,"356","355","10797.0","6154.0","4405.0",18.8413423030866,0,10,10,0
"242","2021-22",1,61259,6001838,"Alameda","Oakland Unified","Fruitvale Elementary","TA",37.796228,-122.21407,"27.8",27.7313432835821,"268","267","7432.0","4490.0","2873.0",18.8413423030866,0,10,10,0
"243","2021-22",1,61259,6001846,"Alameda","Oakland Unified","Garfield Elementary","TA",37.786684,-122.23578,"21.9",21.7081081081081,"555","550","12048.0","6793.0","5037.0",18.8413423030866,0,10,10,0
"244","2021-22",1,61259,6001853,"Alameda","Oakland Unified","Glenview Elementary","TA",37.805477,-122.21877,"11.8",11.8483516483516,"455","455","5391.0","3729.0","1639.0",18.8413423030866,0,10,10,0
"245","2021-22",1,61259,115584,"Alameda","Oakland Unified","Global Family","TA",37.779349,-122.21325,"18.5",18.4204545454545,"440","437","8105.0","6341.0","1686.0",18.8413423030866,0,10,10,0
"246","2021-22",1,61259,6001879,"Alameda","Oakland Unified","Grass Valley Elementary","TA",37.75301,-122.12585,"19.8",19.7567567567568,"222","222","4386.0","3797.0","582.0",18.8413423030866,0,10,10,0
"247","2021-22",1,61259,115618,"Alameda","Oakland Unified","Greenleaf","TA",37.764386,-122.19484,"21.5",21.4405144694534,"622","621","13336.0","8253.0","4929.0",18.8413423030866,0,10,10,0
"248","2021-22",1,61259,6001911,"Alameda","Oakland Unified","Hillcrest","TA",37.840442,-122.23287,"9.4",9.42032967032967,"364","363","3429.0","2364.0","952.0",18.8413423030866,0,10,10,0
"249","2021-22",1,61259,6057046,"Alameda","Oakland Unified","Hoover Elementary","TA",37.822947,-122.27445,"20.9",20.8100358422939,"279","278","5806.0","3297.0","2075.0",18.8413423030866,0,10,10,0
"250","2021-22",1,61259,6001929,"Alameda","Oakland Unified","Horace Mann Elementary","TA",37.77355,-122.20245,"23.0",22.958904109589,"219","219","5028.0","3969.0","952.0",18.8413423030866,0,10,10,0
"251","2021-22",1,61259,6114011,"Alameda","Oakland Unified","Independent Study, Sojourner Truth","TA",37.766765,-122.15353,"70.5",69.9332386363636,"1408","1397","98466.0","0.0","0.0",18.8413423030866,0,10,10,0
"252","2021-22",1,61259,6118616,"Alameda","Oakland Unified","International Community Elementary","TA",37.78008,-122.2305,"16.4",16.3550724637681,"276","276","4514.0","2886.0","1495.0",18.8413423030866,0,10,10,0
"253","2021-22",1,61259,6001945,"Alameda","Oakland Unified","Joaquin Miller Elementary","TA",37.818545,-122.20177,"12.2",12.2434367541766,"419","419","5130.0","3263.0","1845.0",18.8413423030866,0,10,10,0
"254","2021-22",1,61259,115014,"Alameda","Oakland Unified","KIPP Bridge Academy","TA",37.810323,-122.27916,"22.7",22.4327272727273,"550","544","12338.0","4690.0","7456.0",18.8413423030866,0,10,10,0
"255","2021-22",1,61259,6096523,"Alameda","Oakland Unified","La Escuelita","TA",37.796004,-122.25727,"22.8",22.7802469135802,"405","405","9226.0","5097.0","4067.0",18.8413423030866,0,10,10,0
"256","2021-22",1,61259,6001994,"Alameda","Oakland Unified","Laurel Elementary","TA",37.79307,-122.19664,"23.5",23.4911111111111,"450","450","10571.0","6741.0","3732.0",18.8413423030866,0,10,10,0
"257","2021-22",1,61259,115592,"Alameda","Oakland Unified","Learning Without Limits","TA",37.779349,-122.21325,"21.2",21.0438144329897,"388","385","8165.0","3379.0","4649.0",18.8413423030866,0,10,10,0
"258","2021-22",1,61259,130575,"Alameda","Oakland Unified","LIFE Academy","TA",37.784286,-122.21676,"18.5",18.5199115044248,"452","452","8371.0","5949.0","2375.0",18.8413423030866,0,10,10,0
"259","2021-22",1,61259,130633,"Alameda","Oakland Unified","Lighthouse Community Charter","TA",37.73705,-122.19663,"17.9",17.432915921288,"559","545","9745.0","3451.0","4861.0",18.8413423030866,0,10,10,0
"260","2021-22",1,61259,108944,"Alameda","Oakland Unified","Lighthouse Community Charter High","TA",37.73705,-122.19663,"21.2",20.4728434504792,"313","302","6408.0","2089.0","2803.0",18.8413423030866,0,10,10,0
"261","2021-22",1,61259,6002018,"Alameda","Oakland Unified","Lincoln Elementary","TA",37.80011,-122.26715,"12.0",11.7849162011173,"716","702","8438.0","7472.0","936.0",18.8413423030866,0,10,10,0
"262","2021-22",1,61259,115204,"Alameda","Oakland Unified","Lockwood STEAM Academy Elementary","TA",37.761424,-122.19188,"26.1",26.0768049155146,"651","650","16976.0","10207.0","6713.0",18.8413423030866,0,10,10,0
"263","2021-22",1,61259,134015,"Alameda","Oakland Unified","Lodestar: A Lighthouse Community Charter Public","TA",37.734234,-122.17852,"20.3",19.9472182596291,"701","689","13983.0","6020.0","4440.0",18.8413423030866,0,10,10,0
"264","2021-22",1,61259,6066450,"Alameda","Oakland Unified","Madison Park Academy 6-12","TA",37.727775,-122.17918,"23.8",23.7577807848444,"739","737","17557.0","5752.0","11626.0",18.8413423030866,0,10,10,0
"265","2021-22",1,61259,6002182,"Alameda","Oakland Unified","Madison Park Academy TK-5","TA",37.728041,-122.17749,"29.9",29.5523465703971,"277","274","8186.0","5011.0","3135.0",18.8413423030866,0,10,10,0
"266","2021-22",1,61259,6002042,"Alameda","Oakland Unified","Manzanita Community","TA",37.792204,-122.2239,"24.9",24.9230769230769,"377","377","9396.0","3930.0","5210.0",18.8413423030866,0,10,10,0
"267","2021-22",1,61259,110247,"Alameda","Oakland Unified","Manzanita SEED Elementary","TA",37.792204,-122.2239,"19.2",19.1479713603819,"419","418","8023.0","5499.0","2462.0",18.8413423030866,0,10,10,0
"268","2021-22",1,61259,6002059,"Alameda","Oakland Unified","Markham Elementary","TA",37.765296,-122.17887,"27.2",27.2244897959184,"294","294","8004.0","3819.0","4015.0",18.8413423030866,0,10,10,0
"269","2021-22",1,61259,6072235,"Alameda","Oakland Unified","Martin Luther King, Jr. Elementary","TA",37.80568,-122.28298,"30.3",30.3192612137203,"379","379","11491.0","7165.0","4157.0",18.8413423030866,0,10,10,0
"270","2021-22",1,61259,110189,"Alameda","Oakland Unified","McClymonds High","TA",37.817864,-122.27863,"24.9",24.761780104712,"382","380","9459.0","1931.0","7293.0",18.8413423030866,0,10,10,0
"271","2021-22",1,61259,6118640,"Alameda","Oakland Unified","Melrose Leadership Academy","TA",37.780326,-122.19779,"12.9",12.9026687598116,"637","636","8219.0","5986.0","1963.0",18.8413423030866,0,10,10,0
"272","2021-22",1,61259,100701,"Alameda","Oakland Unified","MetWest High","TA",37.795107,-122.25823,"35.1",16.5559440559441,"286","135","4735.0","1.0","4.0",18.8413423030866,0,10,10,0
"273","2021-22",1,61259,6002083,"Alameda","Oakland Unified","Montclair Elementary","TA",37.831092,-122.21281,"11.5",11.418018018018,"555","552","6337.0","4597.0","1645.0",18.8413423030866,0,10,10,0
"274","2021-22",1,61259,6057079,"Alameda","Oakland Unified","Montera Middle","TA",37.818785,-122.2016,"17.7",17.5987261146497,"628","625","11052.0","5097.0","5787.0",18.8413423030866,0,10,10,0
"275","2021-22",1,61259,6001903,"Alameda","Oakland Unified","New Highland Academy Elementary","TA",37.752093,-122.17864,"22.9",22.8870967741935,"310","310","7095.0","4771.0","2132.0",18.8413423030866,0,10,10,0
"276","2021-22",1,61259,6117972,"Alameda","Oakland Unified","North Oakland Community Charter","TA",37.832839,-122.27624,"11.6",11.1975308641975,"162","157","1814.0","328.0","1356.0",18.8413423030866,0,10,10,0
"277","2021-22",1,61259,6001713,"Alameda","Oakland Unified","Oakland Academy of Knowledge","TA",37.76215,-122.15135,"27.8",27.679012345679,"243","242","6726.0","3562.0","3050.0",18.8413423030866,0,10,10,0
"278","2021-22",1,61259,6111660,"Alameda","Oakland Unified","Oakland Charter Academy","TA",37.775131,-122.213,"25.1",24.8818897637795,"254","252","6320.0","294.0","6019.0",18.8413423030866,0,10,10,0
"279","2021-22",1,61259,114868,"Alameda","Oakland Unified","Oakland Charter High","TA",37.785856,-122.21961,"11.5",10.2057522123894,"452","401","4613.0","2303.0","2262.0",18.8413423030866,0,10,10,0
"280","2021-22",1,61259,135905,"Alameda","Oakland Unified","Oakland High","TA",37.80529,-122.23652,"22.6",22.5777089783282,"1615","1614","36463.0","9725.0","26556.0",18.8413423030866,0,10,10,0
"281","2021-22",1,61259,115667,"Alameda","Oakland Unified","Oakland International High","TA",37.833534,-122.26018,"35.1",35.1007371007371,"407","407","14286.0","3597.0","10648.0",18.8413423030866,0,10,10,0
"282","2021-22",1,61259,130617,"Alameda","Oakland Unified","Oakland Military Institute, College Preparatory Academy","TA",37.829395,-122.27234,"13.6",12.5153707052441,"553","508","6921.0","3232.0","3464.0",18.8413423030866,0,10,10,0
"283","2021-22",1,61259,3030772,"Alameda","Oakland Unified","Oakland School for the Arts","TA",37.807834,-122.27113,"5.4",1.46259351620948,"802","216","1173.0","230.0","943.0",18.8413423030866,0,10,10,0
"284","2021-22",1,61259,136051,"Alameda","Oakland Unified","Oakland Technical High","TA",37.831725,-122.25413,"16.6",16.5811518324607,"1910","1905","31670.0","11605.0","19542.0",18.8413423030866,0,10,10,0
"285","2021-22",1,61259,100065,"Alameda","Oakland Unified","Oakland Unity High","TA",37.773706,-122.18548,"16.1",15.4190981432361,"377","361","5813.0","2415.0","3377.0",18.8413423030866,0,10,10,0
"286","2021-22",1,61259,6002109,"Alameda","Oakland Unified","Peralta Elementary","TA",37.848963,-122.25881,"9.6",9.62215909090909,"352","352","3387.0","3210.0","167.0",18.8413423030866,0,10,10,0
"287","2021-22",1,61259,6002117,"Alameda","Oakland Unified","Piedmont Avenue Elementary","TA",37.829071,-122.24879,"21.6",21.5964391691395,"337","337","7278.0","4541.0","2691.0",18.8413423030866,0,10,10,0
"288","2021-22",1,61259,6002125,"Alameda","Oakland Unified","Prescott Elementary","TA",37.80846,-122.29803,"23.6",23.5913043478261,"115","115","2713.0","1593.0","1099.0",18.8413423030866,0,10,10,0
"289","2021-22",1,61259,118653,"Alameda","Oakland Unified","Ralph J. Bunche Continuation High","TA",37.8132,-122.28784,"58.5",58.4733333333333,"105","105","6139.7","629.9","5500.7",18.8413423030866,0,10,10,0
"290","2021-22",1,61259,110239,"Alameda","Oakland Unified","Reach Academy Elementary","TA",37.747088,-122.16136,"26.9",26.8715596330275,"436","435","11716.0","8729.0","2716.0",18.8413423030866,0,10,10,0
"291","2021-22",1,61259,6002141,"Alameda","Oakland Unified","Redwood Heights Elementary","TA",37.797077,-122.18626,"12.9",12.9373219373219,"351","351","4541.0","3161.0","1347.0",18.8413423030866,0,10,10,0
"292","2021-22",1,61259,6057087,"Alameda","Oakland Unified","Roosevelt Middle","TA",37.789693,-122.23793,"19.9",19.6910569105691,"615","610","12110.0","5703.0","6210.0",18.8413423030866,0,10,10,0
"293","2021-22",1,61259,130146,"Alameda","Oakland Unified","Rudsdale Continuation High","TA",37.766251,-122.15439,"62.8",62.7960297766749,"403","403","25306.8","866.9","24403.4",18.8413423030866,0,10,10,0
"294","2021-22",1,61259,110254,"Alameda","Oakland Unified","Sankofa United Elementary","TA",37.847125,-122.26443,"25.4",25.2727272727273,"220","219","5560.0","2852.0","2551.0",18.8413423030866,0,10,10,0
"295","2021-22",1,61259,6002174,"Alameda","Oakland Unified","Sequoia Elementary","TA",37.802314,-122.21141,"13.0",13.0221238938053,"452","452","5886.0","4349.0","1505.0",18.8413423030866,0,10,10,0
"296","2021-22",1,61259,137943,"Alameda","Oakland Unified","Skyline High","TA",37.797495,-122.1636,"27.7",27.6453812771234,"1613","1611","44592.0","13904.0","30463.0",18.8413423030866,0,10,10,0
"297","2021-22",1,61259,130179,"Alameda","Oakland Unified","Street Academy Alternative High","TA",37.817842,-122.26548,"64.7",63.5398230088496,"113","111","7180.0","0.0","0.0",18.8413423030866,0,10,10,0
"298","2021-22",1,61259,100792,"Alameda","Oakland Unified","Think College Now Elementary","TA",37.78008,-122.2305,"20.4",20.3843537414966,"294","294","5993.0","3742.0","2114.0",18.8413423030866,0,10,10,0
"299","2021-22",1,61259,6002216,"Alameda","Oakland Unified","Thornhill Elementary","TA",37.836187,-122.21152,"11.7",11.5849056603774,"371","367","4298.0","3117.0","924.0",18.8413423030866,0,10,10,0
"300","2021-22",1,61259,112763,"Alameda","Oakland Unified","United for Success Academy Middle","TA",37.784286,-122.21676,"23.8",23.7284263959391,"394","392","9349.0","5677.0","3621.0",18.8413423030866,0,10,10,0
"301","2021-22",1,61259,6118657,"Alameda","Oakland Unified","Urban Promise Academy Middle","TA",37.782324,-122.22487,"17.7",17.716577540107,"374","374","6626.0","4081.0","2391.0",18.8413423030866,0,10,10,0
"302","2021-22",1,61259,115626,"Alameda","Oakland Unified","West Oakland Middle","TA",37.80873,-122.28272,"22.9",22.8224299065421,"214","213","4884.0","1274.0","3482.0",18.8413423030866,0,10,10,0
"303","2021-22",1,61259,6057095,"Alameda","Oakland Unified","Westlake Middle","TA",37.814592,-122.25991,"29.0",29.0260586319218,"307","307","8911.0","2408.0","6462.0",18.8413423030866,0,10,10,0
"304","2021-22",1,61259,121228,"Alameda","Oakland Unified","Young Adult Program","TA",37.838068,-122.27438,"29.2",27.9710144927536,"138","132","3860.0","9.0","3851.0",18.8413423030866,0,10,10,0
"305","2021-22",1,61275,6002281,"Alameda","Piedmont City Unified","Beach Elementary","TA",37.82381,-122.24614,"7.0",6.62962962962963,"270","254","1790.0","1789.0","1.0",18.8413423030866,0,10,10,0
"306","2021-22",1,61275,6002299,"Alameda","Piedmont City Unified","Havens Elementary","TA",37.825712,-122.23263,"8.6",8.12356979405034,"437","413","3550.0","2083.0","1467.0",18.8413423030866,0,10,10,0
"307","2021-22",1,61275,130286,"Alameda","Piedmont City Unified","Millennium High Alternative","TA",37.822804,-122.23393,"17.1",17.05,"60","60","1023.0","767.0","256.0",18.8413423030866,0,10,10,0
"308","2021-22",1,61275,136515,"Alameda","Piedmont City Unified","Piedmont High","TA",37.823674,-122.2329,"9.2",8.59489051094891,"822","767","7065.0","5822.0","1243.0",18.8413423030866,0,10,10,0
"309","2021-22",1,61275,6066492,"Alameda","Piedmont City Unified","Piedmont Middle","TA",37.823132,-122.23354,"7.5",6.91033138401559,"513","473","3545.0","2698.0","847.0",18.8413423030866,0,10,10,0
"310","2021-22",1,61275,6002307,"Alameda","Piedmont City Unified","Wildwood Elementary","TA",37.819701,-122.23495,"7.3",6.79166666666667,"264","246","1793.0","1338.0","453.0",18.8413423030866,0,10,10,0
"311","2021-22",1,75101,6002315,"Alameda","Pleasanton Unified","Alisal Elementary","TA",37.672366,-121.87207,"8.6",7.75445816186557,"729","655","5653.0","3028.0","2393.0",20.8748511047877,8,8,8,8
"312","2021-22",1,75101,130583,"Alameda","Pleasanton Unified","Amador Valley High","TA",37.668296,-121.87327,"7.7",6.50657414170928,"2738","2307","17815.0","12185.0","5339.0",20.8748511047877,8,8,8,8
"313","2021-22",1,75101,6001366,"Alameda","Pleasanton Unified","Donlon Elementary","TA",37.684111,-121.90908,"11.3",10.4711286089239,"762","706","7979.0","5423.0","2161.0",20.8748511047877,8,8,8,8
"314","2021-22",1,75101,6002323,"Alameda","Pleasanton Unified","Fairlands Elementary","TA",37.692602,-121.87433,"9.8",9.01492537313433,"804","742","7248.0","5142.0","2100.0",20.8748511047877,8,8,8,8
"315","2021-22",1,75101,130096,"Alameda","Pleasanton Unified","Foothill High","TA",37.671579,-121.91994,"10.5",9.16823687752355,"2229","1950","20436.0","14635.0","5114.0",20.8748511047877,8,8,8,8
"316","2021-22",1,75101,6066500,"Alameda","Pleasanton Unified","Harvest Park Middle","TA",37.675555,-121.88268,"6.5",5.30268863833478,"1153","938","6114.0","4460.0","1637.0",20.8748511047877,8,8,8,8
"317","2021-22",1,75101,6114318,"Alameda","Pleasanton Unified","Henry P. Mohr Elementary","TA",37.692501,-121.86011,"8.8",7.8528,"625","555","4908.0","3510.0","1398.0",20.8748511047877,8,8,8,8
"318","2021-22",1,75101,6001416,"Alameda","Pleasanton Unified","Lydiksen Elementary","TA",37.680987,-121.9216,"11.0",10.4472049689441,"644","613","6728.0","4477.0","1953.0",20.8748511047877,8,8,8,8
"319","2021-22",1,75101,6117600,"Alameda","Pleasanton Unified","Phoebe Apperson Hearst Elementary","TA",37.65245,-121.88432,"11.5",10.7819420783646,"587","549","6329.0","4670.0","1552.0",20.8748511047877,8,8,8,8
"320","2021-22",1,75101,6108971,"Alameda","Pleasanton Unified","Pleasanton Middle","TA",37.65696,-121.88156,"8.5",7.48243114909782,"1053","932","7879.0","5718.0","1868.0",20.8748511047877,8,8,8,8
"321","2021-22",1,75101,6117592,"Alameda","Pleasanton Unified","Thomas S. Hart Middle","TA",37.685426,-121.89828,"8.1",6.50425367362722,"1293","1043","8410.0","6121.0","2086.0",20.8748511047877,8,8,8,8
"322","2021-22",1,75101,6002349,"Alameda","Pleasanton Unified","Valley View Elementary","TA",37.659868,-121.86362,"11.5",11.0660225442834,"621","596","6872.0","5040.0","1696.0",20.8748511047877,8,8,8,8
"323","2021-22",1,75101,130252,"Alameda","Pleasanton Unified","Village High","TA",37.65519,-121.87514,"31.1",29.5470085470085,"117","111","3457.0","1380.0","1994.0",20.8748511047877,8,8,8,8
"324","2021-22",1,75101,6089361,"Alameda","Pleasanton Unified","Vintage Hills Elementary","TA",37.655902,-121.85501,"11.4",10.6321070234114,"598","559","6358.0","4339.0","1742.0",20.8748511047877,8,8,8,8
"325","2021-22",1,75101,6002356,"Alameda","Pleasanton Unified","Walnut Grove Elementary","TA",37.673219,-121.88537,"9.3",8.69352517985612,"695","651","6042.0","4465.0","1383.0",20.8748511047877,8,8,8,8
"326","2021-22",1,61291,6057111,"Alameda","San Leandro Unified","Bancroft Middle","TA",37.729173,-122.14863,"16.9",15.896197327852,"973","915","15467.0","9827.0","3539.0",18.8413423030866,0,10,10,0
"327","2021-22",1,61291,6002372,"Alameda","San Leandro Unified","Garfield Elementary","TA",37.70401,-122.18606,"21.3",20.8872832369942,"346","339","7227.0","5232.0","1188.0",18.8413423030866,0,10,10,0
"328","2021-22",1,61291,6002398,"Alameda","San Leandro Unified","Jefferson Elementary","TA",37.712441,-122.13591,"21.5",21.1604278074866,"561","552","11871.0","8314.0","3283.0",18.8413423030866,0,10,10,0
"329","2021-22",1,61291,6066518,"Alameda","San Leandro Unified","John Muir Middle","TA",37.714146,-122.16817,"18.0",17.2656565656566,"990","947","17093.0","11641.0","3838.0",18.8413423030866,0,10,10,0
"330","2021-22",1,61291,134528,"Alameda","San Leandro Unified","Lincoln High (Continuation)","TA",37.708315,-122.15987,"47.8",47.3085106382979,"188","186","8894.0","1204.0","6082.0",18.8413423030866,0,10,10,0
"331","2021-22",1,61291,6002414,"Alameda","San Leandro Unified","Madison Elementary","TA",37.69549,-122.16045,"15.9",14.8144,"625","584","9259.0","6881.0","1619.0",18.8413423030866,0,10,10,0
"332","2021-22",1,61291,6002422,"Alameda","San Leandro Unified","McKinley Elementary","TA",37.718877,-122.14747,"18.0",17.6909090909091,"495","486","8757.0","6211.0","2113.0",18.8413423030866,0,10,10,0
"333","2021-22",1,61291,6002430,"Alameda","San Leandro Unified","Monroe Elementary","TA",37.698154,-122.1462,"20.3",19.7126168224299,"428","415","8437.0","6862.0","1307.0",18.8413423030866,0,10,10,0
"334","2021-22",1,61291,6002448,"Alameda","San Leandro Unified","Roosevelt Elementary","TA",37.736384,-122.14676,"14.8",14.4589552238806,"536","522","7750.0","6676.0","811.0",18.8413423030866,0,10,10,0
"335","2021-22",1,61291,137588,"Alameda","San Leandro Unified","San Leandro High","TA",37.717128,-122.14256,"17.3",16.1738974542847,"2789","2614","45109.0","22444.0","17790.0",18.8413423030866,0,10,10,0
"336","2021-22",1,61291,6002455,"Alameda","San Leandro Unified","Washington Elementary","TA",37.732427,-122.15676,"19.4",19.0475,"400","393","7619.0","4868.0","2419.0",18.8413423030866,0,10,10,0
"337","2021-22",1,61291,6002463,"Alameda","San Leandro Unified","Wilson Elementary","TA",37.715169,-122.16573,"20.8",20.375,"752","737","15322.0","10416.0","4346.0",18.8413423030866,0,10,10,0
"338","2021-22",1,61309,130849,"Alameda","San Lorenzo Unified","Arroyo High","TA",37.68081,-122.13836,"12.6",12.4697674418605,"1720","1699","21448.0","12997.0","7408.0",18.8413423030866,0,10,10,0
"339","2021-22",1,61309,6002505,"Alameda","San Lorenzo Unified","Bay Elementary","TA",37.671559,-122.14738,"18.5",17.9189189189189,"444","429","7956.0","5457.0","2133.0",18.8413423030866,0,10,10,0
"340","2021-22",1,61309,6002513,"Alameda","San Lorenzo Unified","Bohannon Middle","TA",37.6708,-122.12819,"18.4",17.5058977719528,"763","725","13357.0","7378.0","5558.0",18.8413423030866,0,10,10,0
"341","2021-22",1,61309,6002521,"Alameda","San Lorenzo Unified","Colonial Acres Elementary","TA",37.683564,-122.11616,"22.3",22.1673306772908,"502","498","11128.0","7080.0","3564.0",18.8413423030866,0,10,10,0
"342","2021-22",1,61309,6002539,"Alameda","San Lorenzo Unified","Corvallis Elementary","TA",37.696617,-122.15235,"22.2",21.3266832917706,"401","386","8552.0","5955.0","2114.0",18.8413423030866,0,10,10,0
"343","2021-22",1,61309,6002547,"Alameda","San Lorenzo Unified","Dayton Elementary","TA",37.687925,-122.15719,"20.9",19.9059139784946,"372","355","7405.0","4740.0","1933.0",18.8413423030866,0,10,10,0
"344","2021-22",1,61309,6002554,"Alameda","San Lorenzo Unified","Del Rey Elementary","TA",37.668638,-122.13657,"21.9",21.4964370546318,"421","413","9050.0","6010.0","2592.0",18.8413423030866,0,10,10,0
"345","2021-22",1,61309,111799,"Alameda","San Lorenzo Unified","East Bay Arts High","TA",37.688571,-122.12252,"20.8",19.9171597633136,"169","162","3366.0","2187.0","657.0",18.8413423030866,0,10,10,0
"346","2021-22",1,61309,6002562,"Alameda","San Lorenzo Unified","Edendale Middle","TA",37.69527,-122.11892,"19.2",18.4105090311987,"609","585","11212.0","4151.0","6121.0",18.8413423030866,0,10,10,0
"347","2021-22",1,61309,6002604,"Alameda","San Lorenzo Unified","Grant Elementary","TA",37.680371,-122.13504,"20.7",19.9544235924933,"373","360","7443.0","4886.0","2126.0",18.8413423030866,0,10,10,0
"348","2021-22",1,61309,6002612,"Alameda","San Lorenzo Unified","Hesperian Elementary","TA",37.694016,-122.12531,"25.3",24.9221052631579,"475","467","11838.0","6418.0","4412.0",18.8413423030866,0,10,10,0
"349","2021-22",1,61309,6002620,"Alameda","San Lorenzo Unified","Hillside Elementary","TA",37.701827,-122.11702,"23.8",23.4323040380048,"421","414","9865.0","6130.0","3063.0",18.8413423030866,0,10,10,0
"350","2021-22",1,61309,114421,"Alameda","San Lorenzo Unified","KIPP King Collegiate High","TA",37.674319,-122.15009,"14.2",12.5912518853695,"663","588","8348.0","4546.0","3694.0",18.8413423030866,0,10,10,0
"351","2021-22",1,61309,101212,"Alameda","San Lorenzo Unified","KIPP Summit Academy","TA",37.674319,-122.15009,"10.2",8.79302325581395,"430","371","3781.0","2855.0","921.0",18.8413423030866,0,10,10,0
"352","2021-22",1,61309,6002653,"Alameda","San Lorenzo Unified","Lorenzo Manor Elementary","TA",37.674293,-122.11946,"23.2",22.8683693516699,"509","501","11640.0","8162.0","2796.0",18.8413423030866,0,10,10,0
"353","2021-22",1,61309,137745,"Alameda","San Lorenzo Unified","Royal Sunset (Continuation)","TA",37.668976,-122.11506,"39.7",38.7425287356322,"87","85","3370.6","542.9","2393.9",18.8413423030866,0,10,10,0
"354","2021-22",1,61309,137810,"Alameda","San Lorenzo Unified","San Lorenzo High","TA",37.686688,-122.12256,"18.3",17.064367816092,"1305","1215","22269.0","12521.0","7934.0",18.8413423030866,0,10,10,0
"355","2021-22",1,61309,6002703,"Alameda","San Lorenzo Unified","Washington Manor Middle","TA",37.68842,-122.14812,"16.8",14.8697749196141,"622","550","9249.0","5851.0","3132.0",18.8413423030866,0,10,10,0
"356","2021-22",1,77180,138289,"Alameda","SBE - Latitude 37.8 High","Latitude 37.8 High","TA",37.777138,-122.23001,"14.1",13.7208333333333,"240","234","3293.0","1053.0","2220.0",18.8413423030866,0,10,10,0
"357","2021-22",1,75119,6002711,"Alameda","Sunol Glen Unified","Sunol Glen Elementary","TA",37.593598,-121.8851,"8.2",7.62181818181818,"275","257","2096.0","1664.0","425.0",20.8748511047877,8,8,8,8
"358","2021-22",2,61333,6002794,"Alpine","Alpine County Unified","Diamond Valley Elementary","TA",38.766684,-119.80711,"19.0",18.6612903225806,"62","61","1157.0","800.0","324.0",13.4908396394466,0,2,2,0
"359","2021-22",3,10033,330068,"Amador","Amador County Office of Education","Amador County Special Education","TA",38.352665,-120.77703,"12.5",9.09090909090909,"11","8","100.0","65.0","35.0",21.1363185343116,12,7,12,7
"360","2021-22",3,10033,330035,"Amador","Amador County Office of Education","County Community","TA",38.377473,-120.80822,"55.4",48.76,"25","22","1219.0","317.0","425.0",21.1363185343116,12,7,12,7
"361","2021-22",3,73981,330753,"Amador","Amador County Unified","Amador High","TA",38.398775,-120.8097,"17.5",17.1367013372957,"673","660","11533.0","6514.0","3780.0",21.1363185343116,12,7,12,7
"362","2021-22",3,73981,334755,"Amador","Amador County Unified","Argonaut High","TA",38.353826,-120.79177,"15.9",15.6313993174061,"586","575","9160.0","4380.0","4024.0",21.1363185343116,12,7,12,7
"363","2021-22",3,73981,330019,"Amador","Amador County Unified","Independence High (Continuation)","TA",38.377737,-120.80852,"34.2",33.3088607594937,"79","77","2631.4","1261.6","1030.6",21.1363185343116,12,7,12,7
